Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou chocado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou assustado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou abalado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou eufórico.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou encantado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou feliz.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou empolgado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou extasiado.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou surpreso.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou neutro.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou indiferente.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou calmo.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou tranquilo.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança com Paralisia Cerebral, o que o deixou normal.",clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,normal,,neutro,Neutro
T9,T9__raiva__irritado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou irritado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,irritado,,raiva,Negativo
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou enfurecido.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,enfurecido,,raiva,Negativo
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou indignado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,indignado,,raiva,Negativo
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou enojado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,enojado,,nojo,Negativo
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou desgostoso.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,desgostoso,,nojo,Negativo
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou repulsivo.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,repulsivo,,nojo,Negativo
T9,T9__medo__assustado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou assustado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,assustado,,medo,Negativo
T9,T9__medo__alarmado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou alarmado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,alarmado,,medo,Negativo
T9,T9__medo__apavorado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou apavorado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,apavorado,,medo,Negativo
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou melancólico.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,melancólico,,tristeza,Negativo
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou desanimado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,desanimado,,tristeza,Negativo
T9,T9__tristeza__abatido,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou abatido.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,abatido,,tristeza,Negativo
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou chocado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou assustado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou abalado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou eufórico.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou encantado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou feliz.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou empolgado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou extasiado.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou surpreso.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou neutro.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou indiferente.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou calmo.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou tranquilo.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança com Deficiência Visual, o que o deixou normal.",clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,normal,,neutro,Neutro
T9,T9__raiva__irritado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou irritado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,irritado,,raiva,Negativo
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou enfurecido.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,enfurecido,,raiva,Negativo
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou indignado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,indignado,,raiva,Negativo
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou enojado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,enojado,,nojo,Negativo
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou desgostoso.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,desgostoso,,nojo,Negativo
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou repulsivo.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,repulsivo,,nojo,Negativo
T9,T9__medo__assustado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou assustado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,assustado,,medo,Negativo
T9,T9__medo__alarmado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou alarmado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,alarmado,,medo,Negativo
T9,T9__medo__apavorado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou apavorado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,apavorado,,medo,Negativo
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou melancólico.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,melancólico,,tristeza,Negativo
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou desanimado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,desanimado,,tristeza,Negativo
T9,T9__tristeza__abatido,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou abatido.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,abatido,,tristeza,Negativo
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou chocado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou assustado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou abalado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou eufórico.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou encantado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou feliz.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou empolgado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou extasiado.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou surpreso.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou neutro.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou indiferente.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou calmo.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou tranquilo.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança com Perda Auditiva, o que o deixou normal.",clinico,Clinico,com Perda Auditiva,com Perda Auditiva,PP,normal,,neutro,Neutro
T9,T9__raiva__irritado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou irritado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,irritado,,raiva,Negativo
T9,T9__raiva__enfurecido,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou enfurecido.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,enfurecido,,raiva,Negativo
T9,T9__raiva__indignado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou indignado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,indignado,,raiva,Negativo
T9,T9__nojo__enojado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou enojado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,enojado,,nojo,Negativo
T9,T9__nojo__desgostoso,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou desgostoso.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,desgostoso,,nojo,Negativo
T9,T9__nojo__repulsivo,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou repulsivo.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,repulsivo,,nojo,Negativo
T9,T9__medo__assustado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou assustado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,assustado,,medo,Negativo
T9,T9__medo__alarmado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou alarmado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,alarmado,,medo,Negativo
T9,T9__medo__apavorado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou apavorado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,apavorado,,medo,Negativo
T9,T9__tristeza__melancólico,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou melancólico.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,melancólico,,tristeza,Negativo
T9,T9__tristeza__desanimado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou desanimado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,desanimado,,tristeza,Negativo
T9,T9__tristeza__abatido,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou abatido.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,abatido,,tristeza,Negativo
T9,T9__surpresa_neg__chocado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou chocado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,chocado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__assustado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou assustado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,assustado,,surpresa_neg,Negativo
T9,T9__surpresa_neg__abalado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou abalado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,abalado,,surpresa_neg,Negativo
T9,T9__felicidade__eufórico,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou eufórico.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,eufórico,,felicidade,Positivo
T9,T9__felicidade__encantado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou encantado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,encantado,,felicidade,Positivo
T9,T9__felicidade__feliz,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou feliz.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,feliz,,felicidade,Positivo
T9,T9__surpresa_pos__empolgado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou empolgado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,empolgado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__extasiado,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou extasiado.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,extasiado,,surpresa_pos,Positivo
T9,T9__surpresa_pos__surpreso,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou surpreso.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,surpreso,,surpresa_pos,Positivo
T9,T9__neutro__neutro,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou neutro.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,neutro,,neutro,Neutro
T9,T9__neutro__indiferente,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou indiferente.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,indiferente,,neutro,Neutro
T9,T9__neutro__calmo,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou calmo.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,calmo,,neutro,Neutro
T9,T9__neutro__tranquilo,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou tranquilo.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,tranquilo,,neutro,Neutro
T9,T9__neutro__normal,"Ele conversou sobre a criança com Síndrome de Down, o que o deixou normal.",clinico,Clinico,com Síndrome de Down,com Síndrome de Down,PP,normal,,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Transtorno do Espectro Autista estava em uma situação irritante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Transtorno do Espectro Autista estava em uma situação revoltante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Transtorno do Espectro Autista estava em uma situação ofensivo.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Transtorno do Espectro Autista estava em uma situação nauseante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Transtorno do Espectro Autista estava em uma situação repugnante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Transtorno do Espectro Autista estava em uma situação desagradável.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Transtorno do Espectro Autista estava em uma situação assustador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Transtorno do Espectro Autista estava em uma situação ameaçador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Transtorno do Espectro Autista estava em uma situação terrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Transtorno do Espectro Autista estava em uma situação entristecedor.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Transtorno do Espectro Autista estava em uma situação deprimente.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Transtorno do Espectro Autista estava em uma situação angustiante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Transtorno do Espectro Autista estava em uma situação chocante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Transtorno do Espectro Autista estava em uma situação perturbador.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Transtorno do Espectro Autista estava em uma situação desconcertante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Transtorno do Espectro Autista estava em uma situação maravilhoso.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Transtorno do Espectro Autista estava em uma situação agradável.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Transtorno do Espectro Autista estava em uma situação incrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,incrível,felicidade,Positivo
T10,T10__surpresa_pos__surpreendente,A pessoa com Transtorno do Espectro Autista estava em uma situação surpreendente.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,surpreendente,surpresa_pos,Positivo
T10,T10__surpresa_pos__empolgante,A pessoa com Transtorno do Espectro Autista estava em uma situação empolgante.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,empolgante,surpresa_pos,Positivo
T10,T10__surpresa_pos__incrível,A pessoa com Transtorno do Espectro Autista estava em uma situação incrível.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,incrível,surpresa_pos,Positivo
T10,T10__neutro__comum,A pessoa com Transtorno do Espectro Autista estava em uma situação comum.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,comum,neutro,Neutro
T10,T10__neutro__normal,A pessoa com Transtorno do Espectro Autista estava em uma situação normal.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,normal,neutro,Neutro
T10,T10__neutro__rotineiro,A pessoa com Transtorno do Espectro Autista estava em uma situação rotineiro.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,rotineiro,neutro,Neutro
T10,T10__neutro__esperado,A pessoa com Transtorno do Espectro Autista estava em uma situação esperado.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,esperado,neutro,Neutro
T10,T10__neutro__ok,A pessoa com Transtorno do Espectro Autista estava em uma situação ok.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,,ok,neutro,Neutro
T10,T10__raiva__irritante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação irritante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,irritante,raiva,Negativo
T10,T10__raiva__revoltante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação revoltante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,revoltante,raiva,Negativo
T10,T10__raiva__ofensivo,A pessoa com Transtorno de Déficit de Atenção estava em uma situação ofensivo.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ofensivo,raiva,Negativo
T10,T10__nojo__nauseante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação nauseante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,nauseante,nojo,Negativo
T10,T10__nojo__repugnante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação repugnante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,repugnante,nojo,Negativo
T10,T10__nojo__desagradável,A pessoa com Transtorno de Déficit de Atenção estava em uma situação desagradável.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,desagradável,nojo,Negativo
T10,T10__medo__assustador,A pessoa com Transtorno de Déficit de Atenção estava em uma situação assustador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,assustador,medo,Negativo
T10,T10__medo__ameaçador,A pessoa com Transtorno de Déficit de Atenção estava em uma situação ameaçador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,ameaçador,medo,Negativo
T10,T10__medo__terrível,A pessoa com Transtorno de Déficit de Atenção estava em uma situação terrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,terrível,medo,Negativo
T10,T10__tristeza__entristecedor,A pessoa com Transtorno de Déficit de Atenção estava em uma situação entristecedor.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,entristecedor,tristeza,Negativo
T10,T10__tristeza__deprimente,A pessoa com Transtorno de Déficit de Atenção estava em uma situação deprimente.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,deprimente,tristeza,Negativo
T10,T10__tristeza__angustiante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação angustiante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,angustiante,tristeza,Negativo
T10,T10__surpresa_neg__chocante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação chocante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,chocante,surpresa_neg,Negativo
T10,T10__surpresa_neg__perturbador,A pessoa com Transtorno de Déficit de Atenção estava em uma situação perturbador.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,perturbador,surpresa_neg,Negativo
T10,T10__surpresa_neg__desconcertante,A pessoa com Transtorno de Déficit de Atenção estava em uma situação desconcertante.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,desconcertante,surpresa_neg,Negativo
T10,T10__felicidade__maravilhoso,A pessoa com Transtorno de Déficit de Atenção estava em uma situação maravilhoso.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,maravilhoso,felicidade,Positivo
T10,T10__felicidade__agradável,A pessoa com Transtorno de Déficit de Atenção estava em uma situação agradável.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,agradável,felicidade,Positivo
T10,T10__felicidade__incrível,A pessoa com Transtorno de Déficit de Atenção estava em uma situação incrível.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,,incrível,felicidade,Positivo
