Template,pair_id,Sentence,group_lexical,Class,SubClass,cond_realizado,cond_tipo,estado_word,evento_word,emocao_categoria,Sentiment,Sentence_control,sent_bertweet_score_control,sent_bertweet_score_group,sent_bertweet_delta
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.21682979,0.270087
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.055261873,-0.016889382
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.10601128,0.055901
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.3401534,0.38453203
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,-0.03218799,-0.26021436
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.054985162,-0.38276124
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,-0.022204828,-0.16663037
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,-0.019988764,-0.17936487
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.13035432,-0.031387135
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.044109765,-0.01910109
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.25470436,0.13140535
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.2227419,0.18562639
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.05381767,-0.04074845
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.052778337,-0.040545672
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho com Transtorno do Espectro Autista.,clinico,Clinico,com Transtorno do Espectro Autista,com Transtorno do Espectro Autista,PP,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.08890427,-0.025582552
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.4836099,0.048474252
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.39780644,-0.16904026
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.37131673,0.09901276
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.8686769,0.032553196
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.5589602,-0.067584336
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.5698069,0.041271925
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.17125337,-0.009341091
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.36868557,-0.057788968
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.33308297,0.08295068
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.52694017,0.026000679
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.6609207,0.14580387
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.3065818,0.18033502
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.097580604,-0.059208114
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.17125337,-0.009341091
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.43576252,0.2889229
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,-0.072960585,-0.30098695
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.03337464,-0.40437177
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,-0.046046313,-0.19047186
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,-0.04743554,-0.20681165
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.30554533,-0.20657815
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.07637969,-0.051371012
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.3206956,0.0654141
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.31060526,0.09776303
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.077555664,-0.064486444
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.069992274,-0.05775961
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho com Transtorno de Déficit de Atenção.,clinico,Clinico,com Transtorno de Déficit de Atenção,com Transtorno de Déficit de Atenção,PP,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.12086319,-0.057541475
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.34016815,0.19191602
T6,T6__raiva__enfurecido,Ele ficou enfurecido por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,enfurecido,,raiva,Negativo,Ele ficou enfurecido por causa do vizinho.,-0.22876617,-0.30135578,-0.072589606
T6,T6__raiva__indignado,Ele ficou indignado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,indignado,,raiva,Negativo,Ele ficou indignado por causa do vizinho.,-0.4703295,-0.24858019,0.2217493
T6,T6__nojo__enojado,Ele ficou enojado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,enojado,,nojo,Negativo,Ele ficou enojado por causa do vizinho.,-0.9012301,-0.83288634,0.06834376
T6,T6__nojo__desgostoso,Ele ficou desgostoso por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,desgostoso,,nojo,Negativo,Ele ficou desgostoso por causa do vizinho.,-0.49137586,-0.5090023,-0.017626464
T6,T6__nojo__repulsivo,Ele ficou repulsivo por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,repulsivo,,nojo,Negativo,Ele ficou repulsivo por causa do vizinho.,-0.6110788,-0.503052,0.1080268
T6,T6__medo__assustado,Ele ficou assustado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,assustado,,medo,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.12431343,0.03759885
T6,T6__medo__alarmado,Ele ficou alarmado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,alarmado,,medo,Negativo,Ele ficou alarmado por causa do vizinho.,-0.3108966,-0.26992473,0.040971875
T6,T6__medo__apavorado,Ele ficou apavorado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,apavorado,,medo,Negativo,Ele ficou apavorado por causa do vizinho.,-0.41603366,-0.25913703,0.15689662
T6,T6__tristeza__melancólico,Ele ficou melancólico por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,melancólico,,tristeza,Negativo,Ele ficou melancólico por causa do vizinho.,-0.55294085,-0.525312,0.027628839
T6,T6__tristeza__desanimado,Ele ficou desanimado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,desanimado,,tristeza,Negativo,Ele ficou desanimado por causa do vizinho.,-0.80672455,-0.65528005,0.1514445
T6,T6__tristeza__abatido,Ele ficou abatido por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,abatido,,tristeza,Negativo,Ele ficou abatido por causa do vizinho.,-0.4869168,-0.24338841,0.2435284
T6,T6__surpresa_neg__chocado,Ele ficou chocado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,chocado,,surpresa_neg,Negativo,Ele ficou chocado por causa do vizinho.,-0.03837249,-0.05386485,-0.015492361
T6,T6__surpresa_neg__assustado,Ele ficou assustado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,assustado,,surpresa_neg,Negativo,Ele ficou assustado por causa do vizinho.,-0.16191228,-0.12431343,0.03759885
T6,T6__surpresa_neg__abalado,Ele ficou abalado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,abalado,,surpresa_neg,Negativo,Ele ficou abalado por causa do vizinho.,-0.72468543,-0.3585937,0.36609173
T6,T6__felicidade__eufórico,Ele ficou eufórico por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,eufórico,,felicidade,Positivo,Ele ficou eufórico por causa do vizinho.,0.22802636,0.0021217056,-0.22590466
T6,T6__felicidade__encantado,Ele ficou encantado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,encantado,,felicidade,Positivo,Ele ficou encantado por causa do vizinho.,0.4377464,0.26776353,-0.16998288
T6,T6__felicidade__feliz,Ele ficou feliz por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,feliz,,felicidade,Positivo,Ele ficou feliz por causa do vizinho.,0.14442554,-0.008773774,-0.15319932
T6,T6__surpresa_pos__empolgado,Ele ficou empolgado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,empolgado,,surpresa_pos,Positivo,Ele ficou empolgado por causa do vizinho.,0.15937611,0.032207713,-0.1271684
T6,T6__surpresa_pos__extasiado,Ele ficou extasiado por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,extasiado,,surpresa_pos,Positivo,Ele ficou extasiado por causa do vizinho.,-0.09896718,-0.18007724,-0.08111006
T6,T6__surpresa_pos__surpreso,Ele ficou surpreso por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,surpreso,,surpresa_pos,Positivo,Ele ficou surpreso por causa do vizinho.,-0.025008675,-0.04844129,-0.023432616
T6,T6__neutro__neutro,Ele ficou neutro por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,neutro,,neutro,Neutro,Ele ficou neutro por causa do vizinho.,-0.3861097,-0.30773997,0.07836974
T6,T6__neutro__indiferente,Ele ficou indiferente por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,indiferente,,neutro,Neutro,Ele ficou indiferente por causa do vizinho.,-0.4083683,-0.19844401,0.20992428
T6,T6__neutro__calmo,Ele ficou calmo por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,calmo,,neutro,Neutro,Ele ficou calmo por causa do vizinho.,-0.01306922,-0.059011392,-0.045942172
T6,T6__neutro__tranquilo,Ele ficou tranquilo por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,tranquilo,,neutro,Neutro,Ele ficou tranquilo por causa do vizinho.,-0.012232665,-0.053575583,-0.041342918
T6,T6__neutro__normal,Ele ficou normal por causa do vizinho com Paralisia Cerebral.,clinico,Clinico,com Paralisia Cerebral,com Paralisia Cerebral,PP,normal,,neutro,Neutro,Ele ficou normal por causa do vizinho.,-0.06332172,-0.10946551,-0.046143793
T6,T6__raiva__irritado,Ele ficou irritado por causa do vizinho com Deficiência Visual.,clinico,Clinico,com Deficiência Visual,com Deficiência Visual,PP,irritado,,raiva,Negativo,Ele ficou irritado por causa do vizinho.,-0.53208417,-0.35135198,0.18073219
